Symbol,Date,Open,High,Low,Close,Close_Chg,ATR,Vol10_Sig,Range_ATR,Fib_Status,EMA20_Sig,EMA20_Cnt,High_Low,Support,Break_Sup_Res,Brakeout_10,Resistance,Brakeout_20,Bull_Signal,Bear_Signal
RELIANCE,06/27/2023,2496.55,2509.5,2486.65,2496.45,0.04,28.78,Normal Volume,0.8,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
RELIANCE,06/28/2023,2513.0,2537.85,2497.85,2529.5,1.32,29.68,Above Avg Volume,1.3,,Close_GT_20EMA,1.0,HH_HL,,Prev_Res_Broken_Up,,,,3.0,0.0
RELIANCE,06/30/2023,2546.4,2556.65,2533.45,2550.25,0.82,29.5,Above Avg Volume,0.8,,Close_GT_20EMA,2.0,HH_HL,,,,,,2.0,0.0
RELIANCE,07/03/2023,2558.05,2622.0,2555.35,2615.7,2.57,32.52,Above Avg Volume,2.0,,Close_GT_20EMA,3.0,HH_HL,,Cur_Res_Broken_Up,Breakout_10_Up,,Breakout_20_Up,5.0,0.0
RELIANCE,07/04/2023,2625.0,2625.0,2573.25,2588.75,-1.03,33.89,Normal Volume,1.5,,Close_GT_20EMA,4.0,HH_HL,,,,,,2.0,0.0
RELIANCE,07/05/2023,2609.0,2609.0,2575.8,2584.5,-0.16,33.84,Above Avg Volume,1.0,,Close_GT_20EMA,5.0,LH_HL,,,,,,1.5,0.0
RELIANCE,07/06/2023,2576.05,2644.45,2576.05,2638.75,2.1,36.31,Super Volume,1.9,,Close_GT_20EMA,6.0,HH_HL,,Cur_Res_Broken_Up,Breakout_10_Up,,Breakout_20_Up,5.0,0.0
RELIANCE,07/07/2023,2635.0,2664.95,2628.0,2633.6,-0.2,36.36,Above Avg Volume,1.0,,Close_GT_20EMA,7.0,HH_HL,,,,,,2.0,0.0
RELIANCE,07/10/2023,2688.9,2756.0,2675.0,2735.05,3.85,42.5,Super Volume,1.9,,Close_GT_20EMA,8.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
RELIANCE,07/11/2023,2752.9,2770.0,2737.6,2764.7,1.08,41.96,Above Avg Volume,0.8,,Close_GT_20EMA,9.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
RELIANCE,07/12/2023,2766.3,2802.0,2761.65,2767.75,0.11,41.85,Above Avg Volume,1.0,,Close_GT_20EMA,10.0,HH_HL,,,,,,2.0,0.0
RELIANCE,07/13/2023,2783.9,2799.0,2737.25,2743.0,-0.89,43.27,Normal Volume,1.4,,Close_GT_20EMA,11.0,LH_LL,,,,,,1.0,1.0
RELIANCE,07/14/2023,2750.0,2760.9,2725.1,2740.7,-0.08,42.74,Normal Volume,0.8,,Close_GT_20EMA,12.0,LH_LL,,,,,,1.0,1.0
RELIANCE,07/17/2023,2747.0,2815.05,2728.0,2796.7,2.04,45.9,Above Avg Volume,1.9,,Close_GT_20EMA,13.0,HH_HL,Price_Crs_Abv_Supp,Cur_Res_Broken_Up,,,,4.0,0.0
RELIANCE,07/18/2023,2817.0,2837.45,2793.0,2820.45,0.85,45.8,Above Avg Volume,1.0,,Close_GT_20EMA,14.0,HH_HL,,,,,,2.0,0.0
RELIANCE,07/19/2023,2830.0,2856.0,2797.0,2841.85,0.76,46.74,Super Volume,1.3,,Close_GT_20EMA,15.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
RELIANCE,07/20/2023,2580.0,2630.95,2580.0,2619.85,-7.81,62.11,Super Volume,0.8,,Cross_Blw_20EMA,0.0,LH_LL,,,,,,0.0,2.0
RELIANCE,07/21/2023,2609.0,2614.9,2523.6,2538.75,-3.1,64.55,Above Avg Volume,1.4,,Close_LT_20EMA,0.0,LH_LL,,,Breakout_10_Down,,,0.0,3.0
RELIANCE,07/24/2023,2481.0,2514.95,2469.3,2487.4,-2.02,64.9,Above Avg Volume,0.7,,Close_LT_20EMA,0.0,LH_LL,,,Breakout_10_Down,,,0.0,3.0
RELIANCE,07/25/2023,2494.0,2505.2,2480.0,2485.8,-0.06,62.06,Normal Volume,0.4,,Close_LT_20EMA,0.0,LH_HL,,Prev_Sup_Broken_Down,,,,0.5,2.0
RELIANCE,07/26/2023,2485.0,2547.0,2485.0,2526.2,1.63,62.06,Normal Volume,1.0,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
RELIANCE,07/27/2023,2534.05,2537.65,2490.35,2502.7,-0.93,61.0,Normal Volume,0.8,,Close_LT_20EMA,0.0,LH_HL,,,,,,0.5,1.0
RELIANCE,07/28/2023,2512.05,2542.85,2500.55,2527.85,1.0,59.67,Normal Volume,0.7,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
RELIANCE,07/31/2023,2527.85,2553.9,2517.95,2549.25,0.85,57.97,Normal Volume,0.6,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
RELIANCE,08/01/2023,2555.0,2559.0,2505.3,2513.2,-1.41,57.67,Normal Volume,0.9,,Close_LT_20EMA,0.0,HH_LL,,,,Price_Crs_Blw_Res,,0.0,3.0
RELIANCE,08/02/2023,2509.2,2512.0,2463.6,2486.35,-1.07,57.09,Normal Volume,0.8,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
RELIANCE,08/03/2023,2475.3,2500.9,2458.05,2475.9,-0.42,56.07,Normal Volume,0.8,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
RELIANCE,08/04/2023,2498.8,2516.0,2471.6,2509.55,1.36,55.24,Super Volume,0.8,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
RELIANCE,08/07/2023,2521.0,2528.4,2505.0,2523.85,0.57,52.97,Normal Volume,0.4,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
RELIANCE,08/08/2023,2528.0,2534.45,2499.55,2508.65,-0.6,51.68,Normal Volume,0.7,,Close_LT_20EMA,0.0,HH_LL,,,,,,0.0,2.0
RELIANCE,08/09/2023,2504.85,2529.0,2481.1,2525.2,0.66,51.41,Normal Volume,0.9,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
RELIANCE,08/10/2023,2524.95,2550.0,2508.45,2536.45,0.45,50.7,Above Avg Volume,0.8,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
RELIANCE,08/11/2023,2532.45,2558.85,2512.35,2547.15,0.42,50.4,Super Volume,0.9,,Close_LT_20EMA,0.0,HH_HL,Price_Crs_Abv_Cur_Res,Cur_Res_Broken_Up,,,,3.0,1.0
RELIANCE,08/14/2023,2539.0,2582.3,2525.0,2577.25,1.18,50.89,Normal Volume,1.1,,Cross_Abv_20EMA,1.0,HH_HL,,,Breakout_10_Up,,,3.0,0.0
RELIANCE,08/16/2023,2551.0,2582.8,2551.0,2575.15,-0.08,49.53,Normal Volume,0.6,,Close_GT_20EMA,2.0,HH_HL,,,,,,2.0,0.0
RELIANCE,08/17/2023,2567.1,2578.1,2532.85,2538.0,-1.44,49.22,Above Avg Volume,0.9,Cls_Crs_Abv_F382,Cross_Blw_20EMA,0.0,LH_LL,,,,Price_Crs_Blw_Prev_Res,,1.0,2.5
RELIANCE,08/18/2023,2531.25,2577.6,2508.55,2556.8,0.74,50.64,Above Avg Volume,1.4,Cls_Crs_Abv_F50,Cross_Abv_20EMA,1.0,LH_LL,,,,,,3.0,1.0
RELIANCE,08/21/2023,2539.95,2555.45,2515.65,2520.0,-1.44,49.96,Normal Volume,0.8,,Cross_Blw_20EMA,0.0,LH_HL,,,,Price_Crs_Blw_Prev_Res,,0.5,1.5
RELIANCE,08/22/2023,2516.9,2537.95,2499.0,2519.4,-0.02,49.18,Normal Volume,0.8,Cls_Crs_Abv_F618,Close_LT_20EMA,0.0,LH_LL,,,,,,1.0,2.0
RELIANCE,08/23/2023,2524.2,2542.85,2516.95,2522.2,0.11,47.51,Normal Volume,0.5,Cls_Crs_Abv_F50,Close_LT_20EMA,0.0,HH_HL,Price_Abv_Supp,,,,,3.0,1.0
RELIANCE,08/24/2023,2539.9,2539.9,2471.0,2479.8,-1.68,49.04,Above Avg Volume,1.4,,Close_LT_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,Breakout_10_Down,,,0.0,4.0
RELIANCE,08/25/2023,2456.0,2505.0,2442.6,2468.35,-0.46,50.0,Super Volume,1.2,,Close_LT_20EMA,0.0,LH_LL,,Prev_Sup_Broken_Down,Breakout_10_Down,,,0.0,4.0
AXISBANK,06/15/2023,988.35,989.0,972.2,977.15,-0.06,15.41,Above Avg Volume,1.1,,Close_LT_20EMA,0.0,HH_LL,Price_Crs_Abv_Supp,,,,,1.0,2.0
AXISBANK,06/16/2023,982.8,985.45,977.2,981.55,0.45,14.9,Normal Volume,0.6,,Close_LT_20EMA,0.0,LH_HL,,Prev_Res_Broken_Up,,,,1.5,1.0
AXISBANK,06/19/2023,983.85,986.0,961.0,965.65,-1.62,15.62,Normal Volume,1.6,,Close_LT_20EMA,0.0,HH_LL,,Cur_Sup_Broken_Down,,Price_Crs_Blw_Prev_Res,,0.0,3.5
AXISBANK,06/20/2023,965.95,977.0,958.55,974.85,0.95,15.83,Normal Volume,1.2,,Close_LT_20EMA,0.0,LH_LL,Price_Crs_Abv_Supp,,,,,1.0,2.0
AXISBANK,06/21/2023,978.3,978.3,963.15,966.0,-0.91,15.78,Normal Volume,1.0,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
AXISBANK,06/22/2023,962.2,973.45,958.7,966.6,0.06,15.7,Normal Volume,0.9,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
AXISBANK,06/23/2023,960.0,965.5,954.55,958.4,-0.85,15.44,Normal Volume,0.7,,Close_LT_20EMA,0.0,LH_LL,,,Breakout_10_Down,,,0.0,3.0
AXISBANK,06/26/2023,959.5,963.5,953.1,960.55,0.22,15.08,Normal Volume,0.7,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
AXISBANK,06/27/2023,967.0,976.0,960.8,973.25,1.32,15.11,Normal Volume,1.0,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
AXISBANK,06/28/2023,979.0,984.0,967.0,978.2,0.51,15.24,Above Avg Volume,1.1,,Close_GT_20EMA,1.0,HH_HL,,,,,,2.0,0.0
AXISBANK,06/30/2023,977.1,989.85,976.0,987.45,0.95,15.14,Normal Volume,0.9,,Close_GT_20EMA,2.0,HH_HL,,Cur_Res_Broken_Up,,,,3.0,0.0
AXISBANK,07/03/2023,990.0,990.0,978.0,982.1,-0.54,14.92,Normal Volume,0.8,,Close_GT_20EMA,3.0,HH_HL,,,,,,2.0,0.0
AXISBANK,07/04/2023,982.1,984.85,969.0,970.7,-1.16,14.99,Normal Volume,1.1,,Cross_Blw_20EMA,0.0,LH_LL,,Prev_Sup_Broken_Down,,,,0.0,3.0
AXISBANK,07/05/2023,969.0,975.5,962.1,966.5,-0.43,14.87,Above Avg Volume,0.9,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
AXISBANK,07/06/2023,961.0,986.1,961.0,980.95,1.5,15.6,Above Avg Volume,1.6,Cls_Crs_Abv_F618,Cross_Abv_20EMA,1.0,HH_LL,Price_Crs_Abv_Supp,,,,,6.0,0.0
AXISBANK,07/07/2023,976.25,989.45,971.8,976.7,-0.43,15.75,Normal Volume,1.1,Cls_Crs_Abv_F382,Close_GT_20EMA,2.0,HH_HL,,,,,,3.0,0.0
AXISBANK,07/10/2023,976.7,986.0,960.4,964.05,-1.3,16.45,Normal Volume,1.6,,Cross_Blw_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,,Price_Crs_Blw_Res,,0.0,4.0
AXISBANK,07/11/2023,967.9,971.75,950.6,953.2,-1.13,16.79,Above Avg Volume,1.3,,Close_LT_20EMA,0.0,LH_LL,,Prev_Sup_Broken_Down,,,,0.0,3.0
AXISBANK,07/12/2023,956.7,957.55,947.0,950.0,-0.34,16.34,Above Avg Volume,0.6,,Close_LT_20EMA,0.0,LH_LL,,,Breakout_10_Down,,Breakout_20_Down,0.0,4.0
AXISBANK,07/13/2023,956.3,966.0,952.15,960.15,1.07,16.32,Super Volume,0.8,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
AXISBANK,07/14/2023,964.45,967.0,947.75,957.05,-0.32,16.53,Normal Volume,1.2,,Close_LT_20EMA,0.0,HH_LL,,,,,,0.0,2.0
AXISBANK,07/17/2023,960.0,968.9,950.45,964.85,0.82,16.67,Normal Volume,1.1,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
AXISBANK,07/18/2023,964.0,979.95,951.3,963.65,-0.12,17.52,Super Volume,1.6,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
AXISBANK,07/19/2023,964.0,969.9,956.5,964.3,0.07,17.23,Normal Volume,0.8,,Close_LT_20EMA,0.0,LH_HL,,,,,,0.5,1.0
AXISBANK,07/20/2023,963.9,979.9,957.6,977.9,1.41,17.59,Super Volume,1.3,,Cross_Abv_20EMA,1.0,HH_HL,Price_Crs_Abv_Prev_Sup,Cur_Res_Broken_Up,,,,3.5,0.0
AXISBANK,07/21/2023,971.6,985.0,968.0,971.3,-0.67,17.55,Normal Volume,1.0,,Close_GT_20EMA,2.0,HH_HL,,,,,,2.0,0.0
AXISBANK,07/24/2023,973.45,984.95,968.8,971.5,0.02,17.45,Normal Volume,0.9,,Close_GT_20EMA,3.0,LH_HL,,,,,,1.5,0.0
AXISBANK,07/25/2023,977.65,977.65,953.8,962.5,-0.93,17.9,Above Avg Volume,1.3,,Cross_Blw_20EMA,0.0,LH_LL,,Prev_Sup_Broken_Down,,Price_Crs_Blw_Prev_Res,,0.0,3.5
AXISBANK,07/26/2023,966.85,980.0,963.3,976.8,1.49,17.88,Normal Volume,0.9,Cls_Crs_Abv_F618,Cross_Abv_20EMA,1.0,HH_HL,,Cur_Res_Broken_Up,,,,6.0,0.0
AXISBANK,07/27/2023,989.35,990.0,955.75,959.9,-1.73,19.05,Super Volume,1.8,,Cross_Blw_20EMA,0.0,HH_LL,,,,Price_Crs_Blw_Prev_Res,,0.0,2.5
AXISBANK,07/28/2023,959.9,969.75,942.2,949.95,-1.04,19.65,Normal Volume,1.4,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
AXISBANK,07/31/2023,954.7,958.6,948.3,953.9,0.42,18.98,Normal Volume,0.5,,Close_LT_20EMA,0.0,LH_HL,,,,,,0.5,1.0
AXISBANK,08/01/2023,956.0,964.0,952.0,959.9,0.63,18.49,Normal Volume,0.6,,Close_LT_20EMA,0.0,HH_HL,Price_Abv_Supp,,,,,2.0,1.0
AXISBANK,08/02/2023,951.5,958.9,936.6,945.25,-1.53,18.83,Normal Volume,1.2,,Close_LT_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,,,,0.0,3.0
AXISBANK,08/03/2023,944.1,946.6,927.15,935.55,-1.03,18.87,Super Volume,1.0,,Close_LT_20EMA,0.0,LH_LL,,,Breakout_10_Down,,Breakout_20_Down,0.0,4.0
AXISBANK,08/04/2023,947.0,954.85,934.65,952.25,1.79,18.97,Above Avg Volume,1.1,Cls_Crs_Abv_F618,Close_LT_20EMA,0.0,HH_HL,,,,,,2.0,1.0
AXISBANK,08/07/2023,952.25,955.0,944.55,947.4,-0.51,18.36,Normal Volume,0.6,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
AXISBANK,08/08/2023,950.0,959.9,944.05,952.9,0.58,18.18,Above Avg Volume,0.9,Cls_Crs_Abv_F618,Close_LT_20EMA,0.0,HH_LL,,,,,,2.0,1.0
AXISBANK,08/09/2023,952.0,953.3,944.3,950.0,-0.3,17.53,Normal Volume,0.5,,Close_LT_20EMA,0.0,LH_HL,,,,,,0.5,1.0
AXISBANK,08/10/2023,948.0,951.95,937.3,939.75,-1.08,17.32,Above Avg Volume,0.8,,Close_LT_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,,,,0.0,3.0
AXISBANK,08/11/2023,937.5,945.7,933.0,937.2,-0.27,16.99,Normal Volume,0.7,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
AXISBANK,08/14/2023,935.0,943.3,928.9,939.95,0.29,16.8,Normal Volume,0.9,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
AXISBANK,08/16/2023,935.95,940.0,931.3,933.05,-0.73,16.23,Normal Volume,0.5,,Close_LT_20EMA,0.0,LH_HL,,,,,,0.5,1.0
AXISBANK,08/17/2023,935.95,943.0,931.65,936.55,0.38,15.88,Normal Volume,0.7,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
AXISBANK,08/18/2023,934.85,945.95,931.05,943.05,0.69,15.81,Normal Volume,0.9,,Close_LT_20EMA,0.0,HH_LL,Price_Crs_Abv_Prev_Sup,,,,,1.5,1.0
AXISBANK,08/21/2023,944.2,954.25,943.95,952.6,1.01,15.48,Normal Volume,0.7,,Cross_Abv_20EMA,1.0,HH_HL,,,,,,2.0,0.0
AXISBANK,08/22/2023,953.85,959.1,948.65,957.05,0.47,15.12,Above Avg Volume,0.7,,Close_GT_20EMA,2.0,HH_HL,,Cur_Res_Broken_Up,,,,3.0,0.0
AXISBANK,08/23/2023,962.0,980.45,958.4,979.25,2.32,15.71,Above Avg Volume,1.4,,Close_GT_20EMA,3.0,HH_HL,,Prev_Res_Broken_Up,Breakout_10_Up,,,4.0,0.0
AXISBANK,08/24/2023,984.8,994.25,979.1,981.35,0.21,15.67,Above Avg Volume,1.0,,Close_GT_20EMA,4.0,HH_HL,,,Breakout_10_Up,,,3.0,0.0
AXISBANK,08/25/2023,974.0,988.2,970.8,983.1,0.18,15.79,Normal Volume,1.1,,Close_GT_20EMA,5.0,LH_LL,,,,,,1.0,1.0
WIPRO,06/15/2023,397.1,397.45,388.25,388.95,-1.89,4.89,Super Volume,1.9,,Close_LT_20EMA,0.0,HH_LL,,Cur_Sup_Broken_Down,Breakout_10_Down,,,0.0,4.0
WIPRO,06/16/2023,385.55,388.65,379.15,381.3,-1.97,5.24,Super Volume,1.8,,Close_LT_20EMA,0.0,LH_LL,,,Breakout_10_Down,,,0.0,3.0
WIPRO,06/19/2023,382.0,382.0,377.1,380.15,-0.3,5.22,Normal Volume,0.9,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
WIPRO,06/20/2023,381.8,384.95,380.6,382.5,0.62,5.19,Normal Volume,0.8,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
WIPRO,06/21/2023,384.25,387.25,383.1,385.5,0.78,5.15,Normal Volume,0.8,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
WIPRO,06/22/2023,386.0,386.0,381.6,382.3,-0.83,5.1,Normal Volume,0.9,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
WIPRO,06/23/2023,382.3,383.0,378.1,379.95,-0.61,5.09,Normal Volume,1.0,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
WIPRO,06/26/2023,380.0,381.9,379.05,380.9,0.25,4.93,Normal Volume,0.6,,Close_LT_20EMA,0.0,LH_HL,,,,,,0.5,1.0
WIPRO,06/27/2023,384.25,384.25,381.5,382.6,0.45,4.81,Normal Volume,0.6,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
WIPRO,06/28/2023,383.75,383.75,380.8,381.7,-0.24,4.68,Normal Volume,0.6,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
WIPRO,06/30/2023,385.0,389.75,383.0,389.15,1.95,4.92,Normal Volume,1.4,,Cross_Abv_20EMA,1.0,HH_HL,Price_Crs_Abv_Cur_Res,Cur_Res_Broken_Up,,,,4.0,0.0
WIPRO,07/03/2023,393.9,393.9,389.5,391.6,0.63,4.91,Above Avg Volume,0.9,,Close_GT_20EMA,2.0,HH_HL,,,Breakout_10_Up,,,3.0,0.0
WIPRO,07/04/2023,393.75,397.35,393.0,395.95,1.11,4.97,Above Avg Volume,0.9,,Close_GT_20EMA,3.0,HH_HL,,,Breakout_10_Up,,,3.0,0.0
WIPRO,07/05/2023,394.1,395.4,391.85,393.9,-0.52,4.91,Above Avg Volume,0.7,,Close_GT_20EMA,4.0,LH_LL,,,,,,1.0,1.0
WIPRO,07/06/2023,394.5,396.95,393.15,396.2,0.58,4.83,Above Avg Volume,0.8,,Close_GT_20EMA,5.0,HH_HL,,,,,,2.0,0.0
WIPRO,07/07/2023,395.0,397.45,393.2,395.85,-0.09,4.79,Above Avg Volume,0.9,,Close_GT_20EMA,6.0,HH_HL,,,,,,2.0,0.0
WIPRO,07/10/2023,395.85,395.85,389.65,389.95,-1.49,4.89,Normal Volume,1.3,Cls_Crs_Abv_F382,Cross_Blw_20EMA,0.0,LH_LL,,,,,,1.0,2.0
WIPRO,07/11/2023,390.0,392.8,387.85,392.05,0.54,4.89,Above Avg Volume,1.0,Cls_Crs_Abv_F382,Cross_Abv_20EMA,1.0,LH_LL,,,,,,2.0,1.0
WIPRO,07/12/2023,393.9,393.95,390.35,391.85,-0.05,4.8,Normal Volume,0.8,,Close_GT_20EMA,2.0,HH_HL,,,,,,2.0,0.0
WIPRO,07/13/2023,391.85,398.6,391.25,394.3,0.63,4.98,Above Avg Volume,1.5,,Close_GT_20EMA,3.0,HH_HL,Price_Abv_Supp,,,,,3.0,0.0
WIPRO,07/14/2023,394.75,405.5,392.35,405.05,2.73,5.57,Super Volume,2.4,Cls_Crs_Abv_F382,Close_GT_20EMA,4.0,HH_HL,,Cur_Res_Broken_Up,Breakout_10_Up,,Breakout_20_Up,6.0,0.0
WIPRO,07/17/2023,407.0,424.95,405.8,415.25,2.52,6.59,Super Volume,2.9,Cls_Crs_Abv_F382,Close_GT_20EMA,5.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,5.0,0.0
WIPRO,07/18/2023,418.0,420.3,412.25,417.2,0.47,6.69,Above Avg Volume,1.2,,Close_GT_20EMA,6.0,LH_HL,,,,,,1.5,0.0
WIPRO,07/19/2023,420.0,421.0,414.15,417.95,0.18,6.7,Normal Volume,1.0,,Close_GT_20EMA,7.0,HH_HL,,,,,,2.0,0.0
WIPRO,07/20/2023,418.5,420.0,414.65,417.65,-0.07,6.61,Normal Volume,0.8,,Close_GT_20EMA,8.0,LH_HL,,,,,,1.5,0.0
WIPRO,07/21/2023,405.0,414.35,401.0,404.7,-3.1,7.33,Above Avg Volume,1.8,Cls_Crs_Abv_F50,Close_GT_20EMA,9.0,LH_LL,,,,,,2.0,1.0
WIPRO,07/24/2023,406.3,408.0,403.5,404.05,-0.16,7.12,Normal Volume,0.6,,Close_GT_20EMA,10.0,LH_HL,,,,,,1.5,0.0
WIPRO,07/25/2023,405.5,405.5,400.0,400.4,-0.9,7.01,Normal Volume,0.8,,Cross_Blw_20EMA,0.0,LH_LL,,,,,,0.0,2.0
WIPRO,07/26/2023,403.5,403.6,401.4,402.75,0.59,6.74,Normal Volume,0.3,,Cross_Abv_20EMA,1.0,LH_HL,,,,,,1.5,0.0
WIPRO,07/27/2023,404.0,406.6,399.0,399.95,-0.7,6.8,Normal Volume,1.1,Cls_Crs_Abv_F618,Cross_Blw_20EMA,0.0,HH_LL,Price_Crs_Abv_Supp,,,,,2.0,2.0
WIPRO,07/28/2023,401.05,402.85,396.55,398.75,-0.3,6.76,Normal Volume,0.9,,Close_LT_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,,,,0.0,3.0
WIPRO,07/31/2023,399.75,406.0,398.95,405.05,1.58,6.8,Normal Volume,1.0,Cls_Crs_Abv_F618,Cross_Abv_20EMA,1.0,HH_HL,Price_Crs_Abv_Supp,,,,,5.0,0.0
WIPRO,08/01/2023,405.5,408.0,404.05,406.95,0.47,6.59,Normal Volume,0.6,Cls_Crs_Abv_F50,Close_GT_20EMA,2.0,HH_HL,,,,,,3.0,0.0
WIPRO,08/02/2023,405.9,405.9,399.0,402.8,-1.02,6.69,Normal Volume,1.0,Cls_Crs_Abv_F618,Close_GT_20EMA,3.0,LH_LL,Price_Crs_Abv_Supp,,,,,3.0,1.0
WIPRO,08/03/2023,402.0,402.0,397.05,399.65,-0.78,6.62,Normal Volume,0.7,,Cross_Blw_20EMA,0.0,LH_LL,,,,,,0.0,2.0
WIPRO,08/04/2023,400.85,410.0,400.3,408.85,2.3,6.89,Super Volume,1.4,,Cross_Abv_20EMA,1.0,HH_HL,Price_Crs_Abv_Cur_Res,Cur_Res_Broken_Up,,,,4.0,0.0
WIPRO,08/07/2023,409.95,413.0,408.05,411.15,0.56,6.75,Above Avg Volume,0.7,,Close_GT_20EMA,2.0,HH_HL,,,Breakout_10_Up,,,3.0,0.0
WIPRO,08/08/2023,412.4,417.5,409.95,416.35,1.26,6.81,Super Volume,1.1,,Close_GT_20EMA,3.0,HH_HL,,,Breakout_10_Up,,,3.0,0.0
WIPRO,08/09/2023,415.5,418.5,412.55,417.8,0.35,6.75,Above Avg Volume,0.9,,Close_GT_20EMA,4.0,HH_HL,,,Breakout_10_Up,,,3.0,0.0
WIPRO,08/10/2023,417.1,420.8,415.55,418.65,0.2,6.64,Above Avg Volume,0.8,,Close_GT_20EMA,5.0,HH_HL,,,Breakout_10_Up,,,3.0,0.0
WIPRO,08/11/2023,418.65,422.15,412.35,413.05,-1.34,6.87,Normal Volume,1.4,Cls_Crs_Abv_F382,Close_GT_20EMA,6.0,HH_LL,,,,,,2.0,1.0
WIPRO,08/14/2023,413.25,416.2,409.5,415.15,0.51,6.85,Normal Volume,1.0,Cls_Crs_Abv_F382,Close_GT_20EMA,7.0,LH_LL,,,,,,2.0,1.0
WIPRO,08/16/2023,414.15,420.2,414.0,418.65,0.84,6.81,Normal Volume,0.9,,Close_GT_20EMA,8.0,HH_HL,Price_Crs_Abv_Supp,,,,,3.0,0.0
WIPRO,08/17/2023,418.65,420.4,414.5,417.55,-0.26,6.74,Normal Volume,0.9,,Close_GT_20EMA,9.0,HH_HL,Price_Crs_Abv_Supp,,,,,3.0,0.0
WIPRO,08/18/2023,415.05,416.35,408.0,411.7,-1.4,6.94,Above Avg Volume,1.2,,Close_GT_20EMA,10.0,LH_LL,,Cur_Sup_Broken_Down,,,,1.0,2.0
WIPRO,08/21/2023,411.8,417.35,411.65,414.6,0.7,6.85,Normal Volume,0.8,,Close_GT_20EMA,11.0,HH_HL,,,,,,2.0,0.0
WIPRO,08/22/2023,415.0,418.1,412.75,417.1,0.6,6.75,Normal Volume,0.8,,Close_GT_20EMA,12.0,HH_HL,Price_Crs_Abv_Prev_Sup,,,,,2.5,0.0
WIPRO,08/23/2023,417.25,417.95,414.6,415.25,-0.44,6.5,Normal Volume,0.5,,Close_GT_20EMA,13.0,LH_HL,,,,,,1.5,0.0
WIPRO,08/24/2023,418.75,420.0,412.0,412.7,-0.61,6.61,Normal Volume,1.2,,Close_GT_20EMA,14.0,HH_LL,,Cur_Sup_Broken_Down,,,,1.0,2.0
WIPRO,08/25/2023,410.0,411.3,407.1,409.7,-0.73,6.54,Normal Volume,0.6,,Cross_Blw_20EMA,0.0,LH_LL,,,,,,0.0,2.0
HCLTECH,06/15/2023,1140.0,1147.0,1136.55,1143.6,0.68,17.73,Above Avg Volume,0.6,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
HCLTECH,06/16/2023,1150.0,1154.25,1132.45,1148.2,0.4,18.02,Super Volume,1.2,,Close_LT_20EMA,0.0,HH_LL,,,,,,1.0,1.0
HCLTECH,06/19/2023,1148.2,1153.9,1135.45,1137.55,-0.93,18.05,Normal Volume,1.0,,Close_LT_20EMA,0.0,LH_HL,,,,,,0.5,1.0
