Symbol,Date,Open,High,Low,Close,Close_Chg,ATR,Vol10_Sig,Range_ATR,Fib_Status,EMA20_Sig,EMA20_Cnt,High_Low,Support,Break_Sup_Res,Brakeout_10,Resistance,Brakeout_20,Bull_Signal,Bear_Signal
POWERGRID,12/21/2020,193.0,193.2,184.45,185.5,-4.33,4.5,Above Avg Volume,1.9,,Close_LT_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,Breakout_10_Down,Price_Crs_Blw_Prev_Res,,0.0,4.5
POWERGRID,12/22/2020,185.45,191.05,185.0,190.3,2.59,4.61,Above Avg Volume,1.3,,Close_LT_20EMA,0.0,LH_HL,,,,,,0.5,1.0
POWERGRID,12/23/2020,191.5,191.7,189.0,189.95,-0.18,4.47,Normal Volume,0.6,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
POWERGRID,12/24/2020,190.25,192.25,189.45,190.0,0.03,4.35,Normal Volume,0.6,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
POWERGRID,12/28/2020,190.2,192.3,190.0,191.55,0.82,4.21,Normal Volume,0.5,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
POWERGRID,12/29/2020,191.6,192.65,189.0,189.7,-0.97,4.17,Normal Volume,0.9,,Close_LT_20EMA,0.0,HH_LL,,,,,,0.0,2.0
POWERGRID,12/30/2020,190.0,190.65,186.8,190.2,0.26,4.14,Above Avg Volume,0.9,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
POWERGRID,12/31/2020,190.5,191.0,188.05,189.85,-0.18,4.06,Above Avg Volume,0.7,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
POWERGRID,01/01/2021,189.0,189.9,188.5,189.5,-0.18,3.87,Normal Volume,0.4,,Close_LT_20EMA,0.0,LH_HL,,,,,,0.5,1.0
POWERGRID,01/04/2021,190.0,190.4,188.0,188.45,-0.55,3.76,Normal Volume,0.6,,Close_LT_20EMA,0.0,HH_LL,,,,,,0.0,2.0
POWERGRID,01/05/2021,189.5,189.5,186.2,188.0,-0.24,3.73,Normal Volume,0.9,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
POWERGRID,01/06/2021,188.0,197.6,187.0,196.15,4.34,4.22,Super Volume,2.5,,Cross_Abv_20EMA,1.0,HH_HL,Price_Crs_Abv_Cur_Res,Cur_Res_Broken_Up,Breakout_10_Up,,,5.0,0.0
POWERGRID,01/07/2021,198.0,201.8,195.5,197.05,0.46,4.37,Super Volume,1.4,,Close_GT_20EMA,2.0,HH_HL,,,,,,2.0,0.0
POWERGRID,01/08/2021,198.75,204.0,197.55,203.55,3.3,4.55,Above Avg Volume,1.4,,Close_GT_20EMA,3.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
POWERGRID,01/11/2021,204.0,205.0,201.45,203.55,0.0,4.48,Normal Volume,0.8,,Close_GT_20EMA,4.0,HH_HL,,,,,,2.0,0.0
POWERGRID,01/12/2021,201.05,204.75,199.95,203.7,0.07,4.5,Above Avg Volume,1.1,,Close_GT_20EMA,5.0,LH_LL,,,,,,1.0,1.0
POWERGRID,01/13/2021,203.8,206.6,202.6,205.0,0.64,4.47,Above Avg Volume,0.9,,Close_GT_20EMA,6.0,HH_HL,,,,,,2.0,0.0
POWERGRID,01/14/2021,205.95,207.5,203.6,205.1,0.05,4.43,Normal Volume,0.9,,Close_GT_20EMA,7.0,HH_HL,,,,,,2.0,0.0
POWERGRID,01/15/2021,203.95,205.75,202.5,203.0,-1.02,4.34,Normal Volume,0.7,,Close_GT_20EMA,8.0,LH_LL,,,,,,1.0,1.0
POWERGRID,01/18/2021,201.25,202.0,194.55,195.75,-3.57,4.64,Above Avg Volume,1.6,,Cross_Blw_20EMA,0.0,LH_LL,,,,,,0.0,2.0
POWERGRID,01/19/2021,195.55,200.0,195.25,199.65,1.99,4.65,Normal Volume,1.0,Cls_Crs_Abv_F50,Cross_Abv_20EMA,1.0,LH_HL,,,,,,3.5,0.0
POWERGRID,01/20/2021,200.0,200.6,195.15,196.15,-1.75,4.7,Normal Volume,1.2,,Cross_Blw_20EMA,0.0,HH_LL,,,,,,0.0,2.0
POWERGRID,01/21/2021,196.45,197.7,194.15,195.15,-0.51,4.62,Normal Volume,0.8,Cls_Crs_Abv_F618,Close_LT_20EMA,0.0,LH_LL,,,,,,1.0,2.0
POWERGRID,01/22/2021,195.0,196.3,193.0,194.2,-0.49,4.53,Normal Volume,0.7,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
POWERGRID,01/25/2021,194.45,196.8,189.6,190.2,-2.06,4.72,Normal Volume,1.5,,Close_LT_20EMA,0.0,HH_LL,,,Breakout_10_Down,Price_Crs_Blw_Prev_Res,,0.0,3.5
POWERGRID,01/27/2021,190.0,194.35,189.3,192.35,1.13,4.74,Above Avg Volume,1.1,,Close_LT_20EMA,0.0,LH_LL,Price_Crs_Abv_Supp,,,,,1.0,2.0
POWERGRID,01/28/2021,190.95,190.95,185.8,187.3,-2.63,4.87,Normal Volume,1.1,,Close_LT_20EMA,0.0,LH_LL,,Prev_Sup_Broken_Down,,,,0.0,3.0
POWERGRID,01/29/2021,188.7,189.0,183.0,184.45,-1.52,4.95,Normal Volume,1.2,,Close_LT_20EMA,0.0,LH_LL,,,Breakout_10_Down,,Breakout_20_Down,0.0,4.0
POWERGRID,02/01/2021,184.45,189.45,182.5,188.9,2.41,5.09,Normal Volume,1.4,,Close_LT_20EMA,0.0,HH_LL,,,,,,1.0,1.0
POWERGRID,02/02/2021,191.0,195.65,189.2,194.2,2.81,5.21,Normal Volume,1.2,Cls_Crs_Abv_F618,Cross_Abv_20EMA,1.0,HH_HL,,Prev_Res_Broken_Up,,,,4.0,0.0
POWERGRID,02/03/2021,194.5,210.0,194.5,206.5,6.33,5.97,Super Volume,2.6,Cls_Crs_Abv_F382,Close_GT_20EMA,2.0,HH_HL,,Cur_Res_Broken_Up,Breakout_10_Up,,,5.0,0.0
POWERGRID,02/04/2021,206.5,207.65,204.2,205.35,-0.56,5.79,Above Avg Volume,0.6,,Close_GT_20EMA,3.0,LH_HL,,,,,,1.5,0.0
POWERGRID,02/05/2021,205.65,208.3,201.25,207.1,0.85,5.88,Above Avg Volume,1.2,,Close_GT_20EMA,4.0,HH_LL,,,,,,2.0,0.0
POWERGRID,02/08/2021,206.5,213.4,205.7,212.55,2.63,6.01,Above Avg Volume,1.3,,Close_GT_20EMA,5.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
POWERGRID,02/09/2021,210.0,217.45,210.0,210.75,-0.85,6.11,Above Avg Volume,1.2,,Close_GT_20EMA,6.0,HH_HL,,,,,,2.0,0.0
POWERGRID,02/10/2021,210.55,214.0,207.0,210.45,-0.14,6.17,Above Avg Volume,1.1,,Close_GT_20EMA,7.0,LH_LL,,,,,,1.0,1.0
POWERGRID,02/11/2021,208.85,214.8,208.35,213.75,1.57,6.19,Normal Volume,1.0,,Close_GT_20EMA,8.0,HH_HL,,Cur_Res_Broken_Up,,,,3.0,0.0
POWERGRID,02/12/2021,219.0,219.0,210.55,212.65,-0.51,6.36,Normal Volume,1.3,,Close_GT_20EMA,9.0,HH_HL,,,,,,2.0,0.0
POWERGRID,02/15/2021,214.0,215.45,211.55,212.45,-0.09,6.18,Normal Volume,0.6,,Close_GT_20EMA,10.0,LH_HL,,,,Price_Crs_Blw_Prev_Res,,1.5,0.5
POWERGRID,02/16/2021,213.4,229.9,213.3,225.55,6.17,6.99,Super Volume,2.4,,Close_GT_20EMA,11.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
POWERGRID,02/17/2021,225.5,231.2,222.2,230.05,2.0,7.13,Above Avg Volume,1.3,,Close_GT_20EMA,12.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
POWERGRID,02/18/2021,231.0,238.3,228.5,236.5,2.8,7.32,Above Avg Volume,1.3,,Close_GT_20EMA,13.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
POWERGRID,02/19/2021,233.5,236.1,228.75,232.2,-1.82,7.35,Above Avg Volume,1.0,,Close_GT_20EMA,14.0,LH_HL,,,,,,1.5,0.0
TATASTEEL,12/10/2020,606.0,614.0,593.5,610.1,0.12,19.31,Normal Volume,1.1,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
TATASTEEL,12/11/2020,614.9,625.45,614.25,621.7,1.9,19.03,Normal Volume,0.6,,Close_LT_20EMA,0.0,HH_HL,Price_Abv_Supp,,,,,2.0,1.0
TATASTEEL,12/14/2020,626.75,638.9,625.3,626.75,0.81,18.9,Normal Volume,0.7,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
TATASTEEL,12/15/2020,623.45,637.1,617.35,635.35,1.37,18.96,Normal Volume,1.0,,Close_LT_20EMA,0.0,LH_LL,,Cur_Res_Broken_Up,,,,1.0,2.0
TATASTEEL,12/16/2020,641.2,649.45,638.2,643.4,1.27,18.61,Normal Volume,0.6,,Close_LT_20EMA,0.0,HH_HL,,,Breakout_10_Up,,,2.0,1.0
TATASTEEL,12/17/2020,643.4,646.0,631.45,635.3,-1.26,18.32,Normal Volume,0.8,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
TATASTEEL,12/18/2020,638.25,640.85,628.0,631.25,-0.64,17.93,Super Volume,0.7,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
TATASTEEL,12/21/2020,624.0,627.7,585.6,595.85,-5.61,19.91,Above Avg Volume,2.1,,Close_LT_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,,Price_Crs_Blw_Prev_Res,,0.0,3.5
TATASTEEL,12/22/2020,596.0,610.45,585.0,601.35,0.92,20.31,Above Avg Volume,1.3,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
TATASTEEL,12/23/2020,599.0,624.2,596.3,621.4,3.33,20.85,Normal Volume,1.3,,Close_GT_20EMA,1.0,HH_HL,,,,,,2.0,0.0
TATASTEEL,12/24/2020,625.3,636.95,619.25,622.3,0.14,20.62,Normal Volume,0.9,,Close_GT_20EMA,2.0,HH_HL,,,,,,2.0,0.0
TATASTEEL,12/28/2020,628.25,635.35,626.6,632.65,1.66,20.08,Normal Volume,0.4,,Close_GT_20EMA,3.0,LH_HL,,Prev_Res_Broken_Up,,,,2.5,0.0
TATASTEEL,12/29/2020,637.85,639.65,621.05,632.2,-0.07,19.98,Normal Volume,0.9,,Close_GT_20EMA,4.0,HH_LL,,,,,,1.0,1.0
TATASTEEL,12/30/2020,632.95,643.95,624.05,640.45,1.3,19.97,Normal Volume,1.0,,Close_GT_20EMA,5.0,HH_HL,,,,,,2.0,0.0
TATASTEEL,12/31/2020,636.55,653.5,636.55,643.65,0.5,19.76,Above Avg Volume,0.9,,Close_GT_20EMA,6.0,HH_HL,,Cur_Res_Broken_Up,,,,3.0,0.0
TATASTEEL,01/01/2021,645.0,649.7,640.0,643.1,-0.09,19.04,Normal Volume,0.5,,Close_GT_20EMA,7.0,LH_HL,,,,,,1.5,0.0
TATASTEEL,01/04/2021,649.0,699.9,646.45,693.0,7.76,21.74,Super Volume,2.5,,Close_GT_20EMA,8.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
TATASTEEL,01/05/2021,687.0,693.85,675.1,680.55,-1.8,21.52,Above Avg Volume,0.9,,Close_GT_20EMA,9.0,LH_HL,,,,,,1.5,0.0
TATASTEEL,01/06/2021,684.0,696.65,675.0,683.8,0.48,21.53,Above Avg Volume,1.0,,Close_GT_20EMA,10.0,HH_LL,,,,,,2.0,0.0
TATASTEEL,01/07/2021,693.0,731.5,691.7,722.8,5.7,23.4,Super Volume,1.7,,Close_GT_20EMA,11.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
TATASTEEL,01/08/2021,727.0,727.25,703.1,713.15,-1.34,23.45,Normal Volume,1.0,,Close_GT_20EMA,12.0,LH_HL,,,,,,1.5,0.0
TATASTEEL,01/11/2021,712.0,712.0,688.2,695.65,-2.45,23.56,Normal Volume,1.0,,Close_GT_20EMA,13.0,LH_LL,,,,,,1.0,1.0
TATASTEEL,01/12/2021,695.0,724.5,691.1,694.9,-0.11,24.26,Above Avg Volume,1.4,,Close_GT_20EMA,14.0,HH_HL,,,,,,2.0,0.0
TATASTEEL,01/13/2021,701.45,714.55,693.0,709.15,2.05,24.07,Normal Volume,0.9,,Close_GT_20EMA,15.0,LH_HL,,,,,,1.5,0.0
TATASTEEL,01/14/2021,710.0,714.45,697.1,706.35,-0.39,23.59,Normal Volume,0.7,,Close_GT_20EMA,16.0,LH_HL,Price_Crs_Abv_Supp,,,,,2.5,0.0
TATASTEEL,01/15/2021,712.0,721.5,697.65,705.9,-0.06,23.61,Normal Volume,1.0,,Close_GT_20EMA,17.0,HH_HL,Price_Crs_Abv_Supp,,,,,3.0,0.0
TATASTEEL,01/18/2021,708.0,708.75,659.5,666.7,-5.55,25.44,Above Avg Volume,1.9,,Cross_Blw_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,,,,0.0,3.0
TATASTEEL,01/19/2021,672.0,683.95,647.0,681.1,2.16,26.26,Above Avg Volume,1.4,,Cross_Abv_20EMA,1.0,LH_LL,,,,,,1.0,1.0
TATASTEEL,01/20/2021,690.15,699.5,682.6,690.15,1.33,25.7,Above Avg Volume,0.7,,Close_GT_20EMA,2.0,HH_HL,,,,,,2.0,0.0
TATASTEEL,01/21/2021,691.0,694.75,661.6,666.7,-3.4,26.23,Normal Volume,1.3,,Cross_Blw_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,,,,0.0,3.0
TATASTEEL,01/22/2021,670.0,675.8,633.65,647.0,-2.95,27.37,Above Avg Volume,1.5,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
TATASTEEL,01/25/2021,651.0,661.85,631.0,651.95,0.77,27.62,Normal Volume,1.1,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
TATASTEEL,01/27/2021,650.9,651.15,623.8,626.0,-3.98,27.66,Normal Volume,1.0,,Close_LT_20EMA,0.0,LH_LL,,,Breakout_10_Down,,,0.0,3.0
TATASTEEL,01/28/2021,618.0,630.6,612.6,623.7,-0.37,26.97,Normal Volume,0.7,,Close_LT_20EMA,0.0,LH_LL,,,Breakout_10_Down,,Breakout_20_Down,0.0,4.0
TATASTEEL,01/29/2021,630.05,633.8,596.0,601.0,-3.64,27.74,Above Avg Volume,1.4,,Close_LT_20EMA,0.0,HH_LL,,,Breakout_10_Down,,Breakout_20_Down,0.0,4.0
TATASTEEL,02/01/2021,604.9,640.0,597.45,636.1,5.84,28.8,Normal Volume,1.5,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
TATASTEEL,02/02/2021,643.0,648.0,624.1,641.65,0.87,28.45,Normal Volume,0.8,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
TATASTEEL,02/03/2021,644.9,664.3,637.25,653.15,1.79,28.35,Normal Volume,1.0,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
TATASTEEL,02/04/2021,654.0,663.5,638.6,655.95,0.43,28.1,Normal Volume,0.9,,Cross_Abv_20EMA,1.0,LH_HL,,,,,,1.5,0.0
TATASTEEL,02/05/2021,656.9,690.6,651.4,685.05,4.44,28.89,Above Avg Volume,1.4,,Close_GT_20EMA,2.0,HH_HL,Price_Crs_Abv_Prev_Sup,,,,,2.5,0.0
TATASTEEL,02/08/2021,694.0,704.9,682.7,702.95,2.61,28.42,Above Avg Volume,0.8,,Close_GT_20EMA,3.0,HH_HL,,,Breakout_10_Up,,,3.0,0.0
TATASTEEL,02/09/2021,706.5,716.45,691.6,699.2,-0.53,28.16,Above Avg Volume,0.9,,Close_GT_20EMA,4.0,HH_HL,,,,,,2.0,0.0
TATASTEEL,02/10/2021,710.0,724.5,680.05,690.25,-1.28,29.33,Super Volume,1.5,,Close_GT_20EMA,5.0,HH_LL,,,,,,1.0,1.0
TATASTEEL,02/11/2021,687.6,704.6,682.85,694.7,0.64,28.78,Normal Volume,0.8,,Close_GT_20EMA,6.0,LH_HL,,,,,,1.5,0.0
TATASTEEL,02/12/2021,695.0,697.9,678.5,680.5,-2.04,28.11,Normal Volume,0.7,,Close_GT_20EMA,7.0,LH_LL,,,,,,1.0,1.0
TATASTEEL,02/15/2021,687.1,688.0,670.0,672.15,-1.23,27.39,Normal Volume,0.7,,Close_GT_20EMA,8.0,LH_LL,,Prev_Sup_Broken_Down,,,,1.0,2.0
TATASTEEL,02/16/2021,672.15,708.6,668.3,699.2,4.02,28.31,Above Avg Volume,1.4,,Close_GT_20EMA,9.0,HH_LL,,,,,,2.0,0.0
TATASTEEL,02/17/2021,697.65,703.5,687.5,696.8,-0.34,27.43,Normal Volume,0.6,,Close_GT_20EMA,10.0,LH_HL,,,,,,1.5,0.0
TATASTEEL,02/18/2021,700.0,711.0,694.0,697.75,0.14,26.69,Normal Volume,0.6,,Close_GT_20EMA,11.0,HH_HL,,,,,,2.0,0.0
TATASTEEL,02/19/2021,696.0,696.0,655.95,670.7,-3.88,27.77,Normal Volume,1.4,,Cross_Blw_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,,,,0.0,3.0
TECHM,12/10/2020,925.0,932.6,917.1,927.3,-0.24,24.44,Normal Volume,0.6,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
TECHM,12/11/2020,922.2,931.0,916.45,919.4,-0.85,23.73,Normal Volume,0.6,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
TECHM,12/14/2020,924.0,924.25,906.05,909.4,-1.09,23.34,Normal Volume,0.8,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
TECHM,12/15/2020,900.35,928.65,898.45,927.05,1.94,23.83,Normal Volume,1.3,,Close_LT_20EMA,0.0,HH_LL,Price_Crs_Abv_Supp,,,,,2.0,1.0
TECHM,12/16/2020,935.0,935.0,917.0,921.55,-0.59,23.41,Normal Volume,0.8,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
TECHM,12/17/2020,921.55,932.75,912.4,930.1,0.93,23.19,Normal Volume,0.9,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
TECHM,12/18/2020,935.0,947.0,928.3,933.8,0.4,22.87,Super Volume,0.8,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
TECHM,12/21/2020,928.15,944.65,890.0,906.85,-2.89,25.14,Above Avg Volume,2.2,,Close_LT_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,,,,0.0,3.0
TECHM,12/22/2020,910.0,948.9,903.2,944.65,4.17,26.61,Super Volume,1.7,,Close_LT_20EMA,0.0,HH_HL,Price_Crs_Abv_Cur_Res,Cur_Res_Broken_Up,,,,3.0,1.0
TECHM,12/23/2020,946.55,959.75,941.0,948.15,0.37,26.05,Above Avg Volume,0.7,,Close_GT_20EMA,1.0,HH_HL,,,,,,2.0,0.0
TECHM,12/24/2020,951.0,956.0,934.8,947.25,-0.09,25.7,Normal Volume,0.8,,Close_GT_20EMA,2.0,LH_LL,,,,,,1.0,1.0
TECHM,12/28/2020,947.25,956.45,944.25,947.1,-0.02,24.74,Normal Volume,0.5,,Close_GT_20EMA,3.0,HH_HL,,,,,,2.0,0.0
TECHM,12/29/2020,948.0,968.25,943.85,965.65,1.96,24.71,Above Avg Volume,1.0,,Close_GT_20EMA,4.0,HH_LL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
TECHM,12/30/2020,970.0,985.0,967.8,983.25,1.82,24.33,Super Volume,0.7,,Close_GT_20EMA,5.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
TECHM,12/31/2020,981.95,986.4,968.7,973.2,-1.02,23.86,Normal Volume,0.7,,Close_GT_20EMA,6.0,HH_HL,,,,,,2.0,0.0
TECHM,01/01/2021,976.0,981.2,971.2,977.95,0.49,22.87,Normal Volume,0.4,,Close_GT_20EMA,7.0,LH_HL,,,,,,1.5,0.0
TECHM,01/04/2021,980.6,1005.0,975.0,1001.95,2.45,23.38,Normal Volume,1.3,,Close_GT_20EMA,8.0,HH_HL,,,,,,2.0,0.0
TECHM,01/05/2021,1002.5,1007.95,991.3,1003.85,0.19,22.9,Above Avg Volume,0.7,,Close_GT_20EMA,9.0,HH_HL,,,,,,2.0,0.0
TECHM,01/06/2021,1004.0,1026.0,983.35,997.15,-0.67,24.31,Above Avg Volume,1.8,,Close_GT_20EMA,10.0,HH_LL,,,,,,1.0,1.0
TECHM,01/07/2021,1005.5,1010.0,988.6,994.75,-0.24,24.1,Normal Volume,0.9,,Close_GT_20EMA,11.0,LH_HL,,,,,,1.5,0.0
TECHM,01/08/2021,1007.75,1060.0,1005.45,1051.1,5.66,27.04,Super Volume,2.0,,Close_GT_20EMA,12.0,HH_HL,,Cur_Res_Broken_Up,Breakout_10_Up,,Breakout_20_Up,5.0,0.0
TECHM,01/11/2021,1062.1,1081.55,1040.5,1077.6,2.52,28.04,Above Avg Volume,1.5,,Close_GT_20EMA,13.0,HH_HL,,,Breakout_10_Up,,Breakout_20_Up,4.0,0.0
TECHM,01/12/2021,1077.6,1077.65,1053.0,1064.2,-1.24,27.8,Normal Volume,0.9,,Close_GT_20EMA,14.0,LH_HL,,,,,,1.5,0.0
TECHM,01/13/2021,1074.0,1078.75,1050.05,1069.65,0.51,27.86,Above Avg Volume,1.0,,Close_GT_20EMA,15.0,HH_LL,,,,,,2.0,0.0
TECHM,01/14/2021,1064.0,1064.0,1030.0,1052.6,-1.59,28.7,Above Avg Volume,1.2,,Close_GT_20EMA,16.0,LH_LL,,,,,,1.0,1.0
TECHM,01/15/2021,1049.5,1062.8,1002.65,1007.3,-4.3,30.95,Above Avg Volume,1.9,,Close_GT_20EMA,17.0,LH_LL,,,,,,1.0,1.0
TECHM,01/18/2021,998.0,1013.8,991.95,998.25,-0.9,30.3,Normal Volume,0.7,,Cross_Blw_20EMA,0.0,LH_LL,,,,Price_Crs_Blw_Prev_Res,,0.0,2.5
TECHM,01/19/2021,1006.6,1008.45,987.2,992.5,-0.58,29.65,Normal Volume,0.7,Cls_Crs_Abv_F50,Close_LT_20EMA,0.0,LH_LL,,,,,,1.0,2.0
TECHM,01/20/2021,997.0,1023.4,997.0,1019.45,2.72,29.74,Normal Volume,0.9,Cls_Crs_Abv_F50,Cross_Abv_20EMA,1.0,HH_HL,Price_Abv_Supp,Prev_Res_Broken_Up,,,,5.0,0.0
TECHM,01/21/2021,1026.0,1033.35,994.5,1004.7,-1.45,30.39,Normal Volume,1.3,,Close_GT_20EMA,2.0,HH_LL,,,,Price_Crs_Blw_Prev_Res,,1.0,1.5
TECHM,01/22/2021,1004.7,1005.0,975.0,980.85,-2.37,30.37,Normal Volume,1.0,,Cross_Blw_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,,,,0.0,3.0
TECHM,01/25/2021,985.85,997.9,962.2,972.05,-0.9,30.75,Normal Volume,1.2,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
TECHM,01/27/2021,978.0,1004.9,973.65,997.1,2.58,30.9,Above Avg Volume,1.0,,Close_LT_20EMA,0.0,HH_HL,Price_Crs_Abv_Prev_Sup,,,,,1.5,1.0
TECHM,01/28/2021,990.0,990.0,965.0,981.6,-1.55,30.98,Normal Volume,0.8,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
TECHM,01/29/2021,990.1,995.9,956.0,961.4,-2.06,31.62,Normal Volume,1.3,,Close_LT_20EMA,0.0,HH_LL,,Cur_Sup_Broken_Down,Breakout_10_Down,Price_Crs_Blw_Res,Breakout_20_Down,0.0,6.0
TECHM,02/01/2021,961.9,961.9,921.15,941.75,-2.04,32.27,Above Avg Volume,1.3,,Close_LT_20EMA,0.0,LH_LL,,,Breakout_10_Down,,Breakout_20_Down,0.0,4.0
TECHM,02/02/2021,955.0,972.9,937.5,957.2,1.64,32.5,Above Avg Volume,1.1,,Close_LT_20EMA,0.0,HH_HL,,,,,,1.0,1.0
TECHM,02/03/2021,965.0,1000.0,960.1,981.45,2.53,33.23,Above Avg Volume,1.2,,Close_LT_20EMA,0.0,HH_HL,Price_Crs_Abv_Prev_Sup,Cur_Res_Broken_Up,,,,2.5,1.0
TECHM,02/04/2021,987.95,988.0,964.3,969.2,-1.25,32.55,Normal Volume,0.7,,Close_LT_20EMA,0.0,LH_HL,,,,Price_Crs_Blw_Res,,0.5,2.0
TECHM,02/05/2021,972.35,980.85,950.05,959.4,-1.01,32.43,Normal Volume,0.9,,Close_LT_20EMA,0.0,LH_LL,,,,,,0.0,2.0
TECHM,02/08/2021,969.8,993.0,960.55,982.55,2.41,32.51,Normal Volume,1.0,,Cross_Abv_20EMA,1.0,HH_HL,Price_Crs_Abv_Prev_Sup,Cur_Res_Broken_Up,,,,3.5,0.0
TECHM,02/09/2021,978.6,999.8,967.25,975.1,-0.76,32.51,Normal Volume,1.0,,Cross_Blw_20EMA,0.0,HH_HL,,,,,,1.0,1.0
TECHM,02/10/2021,975.5,980.25,957.6,974.9,-0.02,31.81,Normal Volume,0.7,,Close_LT_20EMA,0.0,LH_LL,Price_Crs_Abv_Prev_Sup,,,,,0.5,2.0
TECHM,02/11/2021,975.0,988.65,972.85,985.6,1.1,30.66,Normal Volume,0.5,,Cross_Abv_20EMA,1.0,HH_HL,Price_Crs_Abv_Prev_Sup,Prev_Res_Broken_Up,,,,3.5,0.0
TECHM,02/12/2021,990.0,1009.0,986.25,991.2,0.57,30.15,Above Avg Volume,0.8,,Close_GT_20EMA,2.0,HH_HL,,,,,,2.0,0.0
TECHM,02/15/2021,996.0,996.0,977.5,979.2,-1.21,29.31,Normal Volume,0.6,,Cross_Blw_20EMA,0.0,LH_LL,,,,,,0.0,2.0
TECHM,02/16/2021,990.0,1000.0,973.5,986.8,0.78,29.11,Above Avg Volume,0.9,,Cross_Abv_20EMA,1.0,HH_LL,,,,,,2.0,0.0
TECHM,02/17/2021,989.0,996.6,971.4,980.45,-0.64,28.83,Normal Volume,0.9,,Cross_Blw_20EMA,0.0,LH_LL,,,,,,0.0,2.0
TECHM,02/18/2021,982.0,1015.5,981.5,1010.6,3.08,29.28,Super Volume,1.2,Cls_Crs_Abv_F618,Cross_Abv_20EMA,1.0,HH_HL,,Cur_Res_Broken_Up,Breakout_10_Up,,,6.0,0.0
TECHM,02/19/2021,1013.65,1019.2,972.65,993.95,-1.65,30.51,Above Avg Volume,1.5,Cls_Crs_Abv_F618,Close_GT_20EMA,2.0,HH_LL,,,,,,2.0,1.0
BAJAJFINSV,12/10/2020,9010.65,9074.0,8939.0,9028.85,0.2,277.82,Normal Volume,0.5,,Close_LT_20EMA,0.0,LH_LL,Price_Crs_Abv_Supp,,,,,1.0,2.0
BAJAJFINSV,12/11/2020,9067.0,9139.0,8951.0,8995.05,-0.37,271.41,Normal Volume,0.7,,Close_LT_20EMA,0.0,HH_HL,Price_Crs_Abv_Supp,,,,,2.0,1.0
BAJAJFINSV,12/14/2020,9066.8,9066.8,8895.15,8933.5,-0.68,264.28,Normal Volume,0.6,,Close_LT_20EMA,0.0,LH_LL,,Cur_Sup_Broken_Down,,,,0.0,3.0
BAJAJFINSV,12/15/2020,8925.0,9338.9,8870.0,9296.95,4.07,278.9,Above Avg Volume,1.7,,Close_LT_20EMA,0.0,HH_LL,,Cur_Res_Broken_Up,Breakout_10_Up,,,3.0,1.0
